DATENUM_EXCEL,MATLAB_DATENUM,TMPC
40501.68958,735923.6896,-1.7
40501.73125,735923.7313,-1.1
40501.77292,735923.7729,-1.7
40501.81458,735923.8146,-1.7
40501.85625,735923.8563,-1.7
40501.89792,735923.8979,-1.7
40501.93958,735923.9396,-1.7
40501.98125,735923.9813,-1.7
40502.02292,735924.0229,-1.7
40502.06458,735924.0646,-1.7
40502.10625,735924.1063,-1.1
40502.14792,735924.1479,-1.1
40502.18958,735924.1896,-1.7
40502.23125,735924.2313,-2.2
40502.27292,735924.2729,-3.3
40502.31458,735924.3146,-3.9
40502.35625,735924.3563,-3.3
40502.39792,735924.3979,-2.8
40502.43958,735924.4396,-2.8
40502.48125,735924.4813,-2.8
40502.52292,735924.5229,-3.3
40502.56458,735924.5646,-3.3
40502.60625,735924.6063,-3.3
40502.64792,735924.6479,-5.6
40502.68958,735924.6896,-4.4
40502.73125,735924.7313,-3.9
40502.77292,735924.7729,-5
40502.81458,735924.8146,-5.6
40502.85625,735924.8563,-5.6
40502.89792,735924.8979,-5.6
40502.93958,735924.9396,-6.1
40502.98125,735924.9813,-4.4
40503.02292,735925.0229,-4.4
40503.06458,735925.0646,-5
40503.10625,735925.1063,-3.3
40503.14792,735925.1479,-3.9
40503.18958,735925.1896,-3.9
40503.23125,735925.2313,-3.9
40503.27292,735925.2729,-3.3
40503.31458,735925.3146,-3.3
40503.35625,735925.3563,-3.3
40503.39792,735925.3979,-3.3
40503.43958,735925.4396,-3.3
40503.48125,735925.4813,-3.3
40503.52292,735925.5229,-2.8
40503.56458,735925.5646,-2.8
40503.60625,735925.6063,-2.8
40503.64792,735925.6479,-2.8
40503.68958,735925.6896,-2.8
40503.73125,735925.7313,-2.8
40503.77292,735925.7729,-3.9
40503.81458,735925.8146,-2.8
40503.85625,735925.8563,-2.8
40503.89792,735925.8979,-2.8
40503.93958,735925.9396,-2.8
40503.98125,735925.9813,-2.8
40504.02292,735926.0229,-2.8
40504.06458,735926.0646,-2.8
40504.10625,735926.1063,-3.3
40504.14792,735926.1479,-4.4
40504.18958,735926.1896,-3.9
40504.23125,735926.2313,-3.9
40504.27292,735926.2729,-3.9
40504.31458,735926.3146,-3.3
40504.35625,735926.3563,-3.3
40504.39792,735926.3979,-2.8
40504.43958,735926.4396,-3.3
40504.48125,735926.4813,-2.8
40504.52292,735926.5229,-2.2
40504.56458,735926.5646,-1.7
40504.60625,735926.6063,-2.2
40504.64792,735926.6479,-3.9
40504.68958,735926.6896,-3.9
40504.73125,735926.7313,-3.3
40504.77292,735926.7729,-2.2
40504.81458,735926.8146,-2.8
40504.85625,735926.8563,-2.8
40504.89792,735926.8979,-2.2
40504.93958,735926.9396,-2.8
40504.98125,735926.9813,-3.9
40505.02292,735927.0229,-3.9
40505.06458,735927.0646,-3.3
40505.10625,735927.1063,-2.8
40505.14792,735927.1479,-2.8
40505.18958,735927.1896,-2.8
40505.23125,735927.2313,-3.3
40505.27292,735927.2729,-3.9
40505.31458,735927.3146,-4.4
40505.35625,735927.3563,-4.4
40505.39792,735927.3979,-5
40505.43958,735927.4396,-5
40505.48125,735927.4813,-5
40505.52292,735927.5229,-4.4
40505.56458,735927.5646,-4.4
40505.60625,735927.6063,-4.4
40505.64792,735927.6479,-5
40505.68958,735927.6896,-5.6
40505.73125,735927.7313,-5.6
40505.77292,735927.7729,-5.6
40505.81458,735927.8146,-6.1
40505.85625,735927.8563,-5.6
40505.89792,735927.8979,-6.1
40505.93958,735927.9396,-6.1
40505.98125,735927.9813,-5.6
40506.02292,735928.0229,-5.6
40506.06458,735928.0646,-5.6
40506.10625,735928.1063,-5
40506.14792,735928.1479,-5
40506.18958,735928.1896,-5
40506.23125,735928.2313,-5.6
40506.27292,735928.2729,-5.6
40506.31458,735928.3146,-5
40506.35625,735928.3563,-5
40506.39792,735928.3979,-5
40506.43958,735928.4396,-5.6
40506.48125,735928.4813,-5
40506.52292,735928.5229,-5
40506.56458,735928.5646,-5
40506.60625,735928.6063,-5
40506.64792,735928.6479,-5
40506.68958,735928.6896,-6.1
40506.73125,735928.7313,-6.1
40506.77292,735928.7729,-6.1
40506.81458,735928.8146,-6.7
40506.85625,735928.8563,-6.1
40506.89792,735928.8979,-6.7
40506.93958,735928.9396,-6.7
40506.98125,735928.9813,-6.7
40507.02292,735929.0229,-6.7
40507.06458,735929.0646,-7.2
40507.10625,735929.1063,-7.8
40507.14792,735929.1479,-7.8
40507.18958,735929.1896,-7.8
40507.23125,735929.2313,-8.3
40507.27292,735929.2729,-8.3
40507.31458,735929.3146,-8.9
40507.35625,735929.3563,-10
40507.39792,735929.3979,-10.6
40507.43958,735929.4396,-10.6
40507.48125,735929.4813,-10.6
40507.52292,735929.5229,-10.6
40507.56458,735929.5646,-10.6
40507.60625,735929.6063,-10.6
40507.64792,735929.6479,-11.7
40507.68958,735929.6896,-12.2
40507.73125,735929.7313,-12.2
40507.77292,735929.7729,-12.2
40507.81458,735929.8146,-11.7
40507.85625,735929.8563,-11.7
40507.89792,735929.8979,-11.1
40507.93958,735929.9396,-12.2
40507.98125,735929.9813,-12.8
40508.02292,735930.0229,-11.1
40508.06458,735930.0646,-12.8
40508.10625,735930.1063,-14.4
40508.14792,735930.1479,-15.6
40508.18958,735930.1896,-16.1
40508.23125,735930.2313,-15.6
40508.27292,735930.2729,-15
40508.31458,735930.3146,-14.4
40508.35625,735930.3563,-15
40508.39792,735930.3979,-15
40508.43958,735930.4396,-16.1
40508.48125,735930.4813,-16.7
40508.52292,735930.5229,-15.6
40508.56458,735930.5646,-15.6
40508.60625,735930.6063,-15
40508.64792,735930.6479,-16.1
40508.68958,735930.6896,-15.6
40508.73125,735930.7313,-15.6
40508.77292,735930.7729,-15.6
40508.81458,735930.8146,-15
40508.85625,735930.8563,-15.6
40508.89792,735930.8979,-16.1
40508.93958,735930.9396,-15
40508.98125,735930.9813,-13.9
40509.02292,735931.0229,-13.3
40509.06458,735931.0646,-12.8
40509.10625,735931.1063,-12.2
40509.14792,735931.1479,-11.1
40509.18958,735931.1896,-10.6
40509.23125,735931.2313,-10
40509.27292,735931.2729,-10
40509.31458,735931.3146,-9.4
40509.35625,735931.3563,-8.9
40509.39792,735931.3979,-8.3
40509.43958,735931.4396,-8.3
40509.48125,735931.4813,-8.3
40509.52292,735931.5229,-8.3
40509.56458,735931.5646,-8.3
40509.60625,735931.6063,-8.3
40509.64792,735931.6479,-8.9
40509.68958,735931.6896,-8.9
40509.73125,735931.7313,-8.9
40509.77292,735931.7729,-8.9
40509.81458,735931.8146,-8.9
40509.85625,735931.8563,-9.4
40509.89792,735931.8979,-9.4
40509.93958,735931.9396,-9.4
40509.98125,735931.9813,-10
40510.02292,735932.0229,-10.6
40510.06458,735932.0646,-10.6
40510.10625,735932.1063,-10.6
40510.14792,735932.1479,-10
40510.18958,735932.1896,-10
40510.23125,735932.2313,-10.6
40510.27292,735932.2729,-10.6
40510.31458,735932.3146,-10
40510.35625,735932.3563,-10
40510.39792,735932.3979,-9.4
40510.43958,735932.4396,-9.4
40510.48125,735932.4813,-9.4
40510.52292,735932.5229,-9.4
40510.56458,735932.5646,-9.4
40510.60625,735932.6063,-10
40510.64792,735932.6479,-10
40510.68958,735932.6896,-10.6
40510.73125,735932.7313,-10
40510.77292,735932.7729,-10
40510.81458,735932.8146,-9.4
40510.85625,735932.8563,-9.4
40510.89792,735932.8979,-9.4
40510.93958,735932.9396,-10
40510.98125,735932.9813,-9.4
40511.02292,735933.0229,-10
40511.06458,735933.0646,-11.1
40511.10625,735933.1063,-12.2
40511.14792,735933.1479,-12.8
40511.18958,735933.1896,-12.8
40511.23125,735933.2313,-13.3
40511.27292,735933.2729,-13.9
40511.31458,735933.3146,-13.9
40511.35625,735933.3563,-13.9
40511.39792,735933.3979,-13.9
40511.43958,735933.4396,-13.3
40511.48125,735933.4813,-12.2
40511.52292,735933.5229,-11.7
40511.56458,735933.5646,-11.1
40511.60625,735933.6063,-11.7
40511.64792,735933.6479,-11.7
40511.68958,735933.6896,-11.7
40511.73125,735933.7313,-13.9
40511.77292,735933.7729,-16.1
40511.81458,735933.8146,-15
40511.85625,735933.8563,-15.6
40511.89792,735933.8979,-16.1
40511.93958,735933.9396,-16.1
40511.98125,735933.9813,-14.4
40512.02292,735934.0229,-15
40512.06458,735934.0646,-14.4
40512.10625,735934.1063,-13.9
40512.14792,735934.1479,-13.3
40512.18958,735934.1896,-12.2
40512.23125,735934.2313,-11.7
40512.27292,735934.2729,-11.1
40512.31458,735934.3146,-10.6
40512.35625,735934.3563,-10
40512.39792,735934.3979,-9.4
40512.43958,735934.4396,-9.4
40512.48125,735934.4813,-9.4
40512.52292,735934.5229,-9.4
40512.56458,735934.5646,-10
40512.60625,735934.6063,-10
40512.64792,735934.6479,-8.9
40512.68958,735934.6896,-8.9
40512.73125,735934.7313,-8.9
40512.77292,735934.7729,-8.3
40512.81458,735934.8146,-7.8
40512.85625,735934.8563,-7.8
40512.89792,735934.8979,-7.2
40512.93958,735934.9396,-6.7
40512.98125,735934.9813,-6.7
40513.02292,735935.0229,-6.1
40513.06458,735935.0646,-5.6
40513.10625,735935.1063,-5.6
40513.14792,735935.1479,-5
40513.18958,735935.1896,-5
40513.23125,735935.2313,-4.4
40513.27292,735935.2729,-3.9
40513.31458,735935.3146,-3.9
40513.35625,735935.3563,-3.9
40513.39792,735935.3979,-3.3
40513.43958,735935.4396,-2.8
40513.48125,735935.4813,-2.8
40513.52292,735935.5229,-2.2
40513.56458,735935.5646,-1.1
40513.60625,735935.6063,-1.7
40513.64792,735935.6479,-1.7
40513.68958,735935.6896,-2.2
40513.73125,735935.7313,-2.8
40513.77292,735935.7729,-3.3
40513.81458,735935.8146,-3.3
40513.85625,735935.8563,-3.9
40513.89792,735935.8979,-5
40513.93958,735935.9396,-5
40513.98125,735935.9813,-5
40514.02292,735936.0229,-5
40514.06458,735936.0646,-5.6
40514.10625,735936.1063,-5.6
40514.14792,735936.1479,-5.6
40514.18958,735936.1896,-6.1
40514.23125,735936.2313,-6.1
40514.27292,735936.2729,-6.7
40514.31458,735936.3146,-6.7
40514.35625,735936.3563,-6.1
40514.39792,735936.3979,-6.7
40514.43958,735936.4396,-6.7
40514.48125,735936.4813,-6.1
40514.52292,735936.5229,-6.1
40514.56458,735936.5646,-6.1
40514.60625,735936.6063,-6.1
40514.64792,735936.6479,-6.1
40514.68958,735936.6896,-6.1
40514.73125,735936.7313,-5.6
40514.77292,735936.7729,-6.1
40514.81458,735936.8146,-6.1
40514.85625,735936.8563,-6.1
40514.89792,735936.8979,-6.1
40514.93958,735936.9396,-6.1
40514.98125,735936.9813,-6.1
40515.02292,735937.0229,-6.1
40515.06458,735937.0646,-5.6
40515.10625,735937.1063,-5.6
40515.14792,735937.1479,-5
40515.18958,735937.1896,-5
40515.23125,735937.2313,-5
40515.27292,735937.2729,-5
40515.31458,735937.3146,-5
40515.35625,735937.3563,-5
40515.39792,735937.3979,-5
40515.43958,735937.4396,-5
40515.48125,735937.4813,-3.9
40515.52292,735937.5229,-3.9
40515.56458,735937.5646,-3.9
40515.60625,735937.6063,-3.9
40515.64792,735937.6479,-3.3
40515.68958,735937.6896,-3.3
40515.73125,735937.7313,-3.3
40515.77292,735937.7729,-2.8
40515.81458,735937.8146,-3.3
40515.85625,735937.8563,-3.3
40515.89792,735937.8979,-3.3
40515.93958,735937.9396,-2.8
40515.98125,735937.9813,-2.8
40516.02292,735938.0229,-2.2
40516.06458,735938.0646,-2.2
40516.10625,735938.1063,-2.2
40516.14792,735938.1479,-1.7
40516.18958,735938.1896,-1.7
40516.23125,735938.2313,-1.7
40516.27292,735938.2729,-1.7
40516.31458,735938.3146,-1.1
40516.35625,735938.3563,-1.1
40516.39792,735938.3979,-1.1
40516.43958,735938.4396,-1.1
40516.48125,735938.4813,-0.6
40516.52292,735938.5229,-0.6
40516.56458,735938.5646,-0.6
40516.60625,735938.6063,-1.1
40516.64792,735938.6479,-1.1
40516.68958,735938.6896,-1.1
40516.73125,735938.7313,-0.6
40516.77292,735938.7729,-2.8
40516.81458,735938.8146,-2.8
40516.85625,735938.8563,-2.2
40516.89792,735938.8979,-1.7
40516.93958,735938.9396,-2.2
40516.98125,735938.9813,-3.9
40517.02292,735939.0229,-4.4
40517.06458,735939.0646,-4.4
40517.10625,735939.1063,-4.4
40517.14792,735939.1479,-4.4
40517.18958,735939.1896,-4.4
40517.23125,735939.2313,-4.4
40517.27292,735939.2729,-4.4
40517.31458,735939.3146,-4.4
40517.35625,735939.3563,-4.4
40517.39792,735939.3979,-4.4
40517.43958,735939.4396,-3.9
40517.48125,735939.4813,-3.3
40517.52292,735939.5229,-2.8
40517.56458,735939.5646,-2.8
40517.60625,735939.6063,-2.8
40517.64792,735939.6479,-2.8
40517.68958,735939.6896,-2.2
40517.73125,735939.7313,-1.7
40517.77292,735939.7729,-1.7
40517.81458,735939.8146,-1.1
40517.85625,735939.8563,-1.1
40517.89792,735939.8979,-0.6
40517.93958,735939.9396,0
40517.98125,735939.9813,0.6
40518.02292,735940.0229,0.6
40518.06458,735940.0646,1.1
40518.10625,735940.1063,1.7
40518.14792,735940.1479,1.7
40518.18958,735940.1896,1.7
40518.23125,735940.2313,1.1
40518.27292,735940.2729,1.1
40518.31458,735940.3146,2.2
40518.35625,735940.3563,2.2
40518.39792,735940.3979,3.3
40518.43958,735940.4396,3.3
40518.48125,735940.4813,2.8
40518.52292,735940.5229,2.8
40518.56458,735940.5646,2.8
40518.60625,735940.6063,2.8
40518.64792,735940.6479,2.2
40518.68958,735940.6896,2.2
40518.73125,735940.7313,1.7
40518.77292,735940.7729,2.2
40518.81458,735940.8146,1.7
40518.85625,735940.8563,1.1
40518.89792,735940.8979,1.7
40518.93958,735940.9396,2.2
40518.98125,735940.9813,2.2
40519.02292,735941.0229,2.8
40519.06458,735941.0646,2.8
40519.10625,735941.1063,2.8
40519.14792,735941.1479,3.3
40519.18958,735941.1896,2.2
40519.23125,735941.2313,2.2
40519.27292,735941.2729,2.8
40519.31458,735941.3146,1.7
40519.35625,735941.3563,1.7
40519.39792,735941.3979,1.1
40519.43958,735941.4396,1.1
40519.48125,735941.4813,1.7
40519.52292,735941.5229,2.8
40519.56458,735941.5646,2.8
40519.60625,735941.6063,2.8
40519.64792,735941.6479,2.8
40519.68958,735941.6896,1.7
40519.73125,735941.7313,0.6
40519.77292,735941.7729,1.1
40519.81458,735941.8146,1.7
40519.85625,735941.8563,1.1
40519.89792,735941.8979,1.7
40519.93958,735941.9396,0
40519.98125,735941.9813,0
40520.02292,735942.0229,0.6
40520.06458,735942.0646,0
40520.10625,735942.1063,0
40520.14792,735942.1479,-1.1
40520.18958,735942.1896,-0.6
40520.23125,735942.2313,-1.1
40520.27292,735942.2729,-1.1
40520.31458,735942.3146,-1.1
40520.35625,735942.3563,-1.1
40520.39792,735942.3979,-0.6
40520.43958,735942.4396,-1.1
40520.48125,735942.4813,-1.7
40520.52292,735942.5229,-3.3
40520.56458,735942.5646,-3.3
40520.60625,735942.6063,-3.3
40520.64792,735942.6479,-3.9
40520.68958,735942.6896,-3.3
40520.73125,735942.7313,-3.3
40520.77292,735942.7729,-3.3
40520.81458,735942.8146,-2.8
40520.85625,735942.8563,-3.3
40520.89792,735942.8979,-3.3
40520.93958,735942.9396,-2.8
40520.98125,735942.9813,-2.2
40521.02292,735943.0229,-2.8
40521.06458,735943.0646,-2.8
40521.10625,735943.1063,-2.8
40521.14792,735943.1479,-2.8
40521.18958,735943.1896,-2.8
40521.23125,735943.2313,-2.8
40521.27292,735943.2729,-2.2
40521.31458,735943.3146,-2.8
40521.35625,735943.3563,-2.8
40521.39792,735943.3979,-3.3
40521.43958,735943.4396,-3.3
40521.48125,735943.4813,-2.8
40521.52292,735943.5229,-2.8
40521.56458,735943.5646,-1.7
40521.60625,735943.6063,-2.2
40521.64792,735943.6479,-2.8
40521.68958,735943.6896,-3.3
40521.73125,735943.7313,-3.3
40521.77292,735943.7729,-3.9
40521.81458,735943.8146,-4.4
40521.85625,735943.8563,-5
40521.89792,735943.8979,-6.1
40521.93958,735943.9396,-7.2
40521.98125,735943.9813,-7.8
40522.02292,735944.0229,-7.8
40522.06458,735944.0646,-8.3
40522.10625,735944.1063,-8.9
40522.14792,735944.1479,-8.9
40522.18958,735944.1896,-9.4
40522.23125,735944.2313,-9.4
40522.27292,735944.2729,-9.4
40522.31458,735944.3146,-9.4
40522.35625,735944.3563,-9.4
40522.39792,735944.3979,-8.9
40522.43958,735944.4396,-8.9
40522.48125,735944.4813,-8.9
40522.52292,735944.5229,-7.8
40522.56458,735944.5646,-7.8
40522.60625,735944.6063,-7.8
40522.64792,735944.6479,-8.3
40522.68958,735944.6896,-8.3
40522.73125,735944.7313,-8.3
40522.77292,735944.7729,-7.2
40522.81458,735944.8146,-7.2
40522.85625,735944.8563,-5.6
40522.89792,735944.8979,-5.6
40522.93958,735944.9396,-6.7
40522.98125,735944.9813,-5.6
40523.02292,735945.0229,-7.2
40523.06458,735945.0646,-6.1
40523.10625,735945.1063,-5.6
40523.14792,735945.1479,-5.6
40523.18958,735945.1896,-5.6
40523.23125,735945.2313,-6.1
40523.27292,735945.2729,-5.6
40523.31458,735945.3146,-5
40523.35625,735945.3563,-5
40523.39792,735945.3979,-5
40523.43958,735945.4396,-5
40523.48125,735945.4813,-5
40523.52292,735945.5229,-5
40523.56458,735945.5646,-5
40523.60625,735945.6063,-5
40523.64792,735945.6479,-5.6
40523.68958,735945.6896,-6.1
40523.73125,735945.7313,-5.6
40523.77292,735945.7729,-5
40523.81458,735945.8146,-5
40523.85625,735945.8563,-5
40523.89792,735945.8979,-5
40523.93958,735945.9396,-5
40523.98125,735945.9813,-5
40524.02292,735946.0229,-4.4
40524.06458,735946.0646,-4.4
40524.10625,735946.1063,-4.4
40524.14792,735946.1479,-4.4
40524.18958,735946.1896,-3.9
40524.23125,735946.2313,-3.9
40524.27292,735946.2729,-3.9
40524.31458,735946.3146,-3.3
40524.35625,735946.3563,-3.3
40524.39792,735946.3979,-3.3
40524.43958,735946.4396,-3.3
40524.48125,735946.4813,-2.8
40524.52292,735946.5229,-3.3
40524.56458,735946.5646,-3.3
40524.60625,735946.6063,-2.2
40524.64792,735946.6479,-2.8
40524.68958,735946.6896,-2.2
40524.73125,735946.7313,-2.2
40524.77292,735946.7729,-2.2
40524.81458,735946.8146,-1.7
40524.85625,735946.8563,-1.7
40524.89792,735946.8979,-1.1
40524.93958,735946.9396,-2.2
40524.98125,735946.9813,-1.7
40525.02292,735947.0229,-0.6
40525.06458,735947.0646,0
40525.10625,735947.1063,0
40525.14792,735947.1479,0
40525.18958,735947.1896,1.1
40525.23125,735947.2313,2.2
40525.27292,735947.2729,2.2
40525.31458,735947.3146,1.1
40525.35625,735947.3563,1.1
40525.39792,735947.3979,0
40525.43958,735947.4396,-1.1
40525.48125,735947.4813,-0.6
40525.52292,735947.5229,-0.6
40525.56458,735947.5646,-0.6
40525.60625,735947.6063,-0.6
40525.64792,735947.6479,-0.6
40525.68958,735947.6896,-0.6
40525.73125,735947.7313,-1.1
40525.77292,735947.7729,-1.1
40525.81458,735947.8146,-0.6
40525.85625,735947.8563,0
40525.89792,735947.8979,0.6
40525.93958,735947.9396,0.6
40525.98125,735947.9813,0.6
40526.02292,735948.0229,0.6
40526.06458,735948.0646,1.7
40526.10625,735948.1063,1.7
40526.14792,735948.1479,1.7
40526.18958,735948.1896,1.7
40526.23125,735948.2313,1.7
40526.27292,735948.2729,1.7
40526.31458,735948.3146,1.7
40526.35625,735948.3563,1.7
40526.39792,735948.3979,0
40526.43958,735948.4396,1.1
40526.48125,735948.4813,1.7
40526.52292,735948.5229,1.7
40526.56458,735948.5646,1.7
40526.60625,735948.6063,1.7
40526.64792,735948.6479,1.7
40526.68958,735948.6896,1.1
40526.73125,735948.7313,1.1
40526.77292,735948.7729,0.6
40526.81458,735948.8146,0
40526.85625,735948.8563,0.6
40526.89792,735948.8979,0.6
40526.93958,735948.9396,1.1
40526.98125,735948.9813,0
40527.02292,735949.0229,0.6
40527.06458,735949.0646,1.7
40527.10625,735949.1063,0.6
40527.14792,735949.1479,0.6
40527.18958,735949.1896,-2.2
40527.23125,735949.2313,-2.8
40527.27292,735949.2729,-1.7
40527.31458,735949.3146,-1.7
40527.35625,735949.3563,-1.1
40527.39792,735949.3979,-1.1
40527.43958,735949.4396,-0.6
40527.48125,735949.4813,0
40527.52292,735949.5229,-0.6
40527.56458,735949.5646,-1.7
40527.60625,735949.6063,-2.8
40527.64792,735949.6479,-3.3
40527.68958,735949.6896,-3.3
40527.73125,735949.7313,-2.8
40527.77292,735949.7729,-2.8
40527.81458,735949.8146,-2.8
40527.85625,735949.8563,-2.2
40527.89792,735949.8979,-2.2
40527.93958,735949.9396,-2.8
40527.98125,735949.9813,-2.2
40528.02292,735950.0229,-2.8
40528.06458,735950.0646,-2.8
40528.10625,735950.1063,-3.3
40528.14792,735950.1479,-2.8
40528.18958,735950.1896,-3.3
40528.23125,735950.2313,-2.8
40528.27292,735950.2729,-3.3
40528.31458,735950.3146,-3.9
40528.35625,735950.3563,-4.4
40528.39792,735950.3979,-4.4
40528.43958,735950.4396,-4.4
40528.48125,735950.4813,-4.4
40528.52292,735950.5229,-3.9
40528.56458,735950.5646,-3.9
40528.60625,735950.6063,-4.4
40528.64792,735950.6479,-3.9
40528.68958,735950.6896,-4.4
40528.73125,735950.7313,-5
40528.77292,735950.7729,-4.4
40528.81458,735950.8146,-4.4
40528.85625,735950.8563,-4.4
40528.89792,735950.8979,-5
40528.93958,735950.9396,-4.4
40528.98125,735950.9813,-5
40529.02292,735951.0229,-5
40529.06458,735951.0646,-5.6
40529.10625,735951.1063,-5.6
40529.14792,735951.1479,-5.6
40529.18958,735951.1896,-5
40529.23125,735951.2313,-6.1
40529.27292,735951.2729,-6.1
40529.31458,735951.3146,-6.1
40529.35625,735951.3563,-6.1
40529.39792,735951.3979,-6.1
40529.43958,735951.4396,-6.7
40529.48125,735951.4813,-7.8
40529.52292,735951.5229,-7.8
40529.56458,735951.5646,-7.8
40529.60625,735951.6063,-7.8
40529.64792,735951.6479,-8.3
40529.68958,735951.6896,-10
40529.73125,735951.7313,-9.4
40529.77292,735951.7729,-7.8
40529.81458,735951.8146,-7.8
40529.85625,735951.8563,-6.1
40529.89792,735951.8979,-5.6
40529.93958,735951.9396,-7.2
40529.98125,735951.9813,-10
40530.02292,735952.0229,-8.9
40530.06458,735952.0646,-7.2
40530.10625,735952.1063,-5.6
40530.14792,735952.1479,-8.9
40530.18958,735952.1896,-8.3
40530.23125,735952.2313,-7.2
40530.27292,735952.2729,-8.3
40530.31458,735952.3146,-8.9
40530.35625,735952.3563,-7.8
40530.39792,735952.3979,-7.2
40530.43958,735952.4396,-7.8
40530.48125,735952.4813,-7.8
40530.52292,735952.5229,-7.2
40530.56458,735952.5646,-6.7
40530.60625,735952.6063,-5.6
40530.64792,735952.6479,-5.6
40530.68958,735952.6896,-5.6
40530.73125,735952.7313,-5.6
40530.77292,735952.7729,-5
40530.81458,735952.8146,-5
40530.85625,735952.8563,-5.6
40530.89792,735952.8979,-6.7
40530.93958,735952.9396,-6.1
40530.98125,735952.9813,-7.8
40531.02292,735953.0229,-6.1
40531.06458,735953.0646,-5.6
40531.10625,735953.1063,-5
40531.14792,735953.1479,-4.4
40531.18958,735953.1896,-6.7
40531.23125,735953.2313,-6.7
40531.27292,735953.2729,-8.9
40531.31458,735953.3146,-9.4
40531.35625,735953.3563,-9.4
40531.39792,735953.3979,-9.4
40531.43958,735953.4396,-8.9
40531.48125,735953.4813,-10
40531.52292,735953.5229,-10
40531.56458,735953.5646,-9.4
40531.60625,735953.6063,-8.9
40531.64792,735953.6479,-6.7
40531.68958,735953.6896,-6.1
40531.73125,735953.7313,-5
40531.77292,735953.7729,-5.6
40531.81458,735953.8146,-5.6
40531.85625,735953.8563,-3.3
40531.89792,735953.8979,-1.7
